algorithm,k,c,d,i,ari,obj,t
gmm_rs_shrunk,20,-0.1,30,17,0.248366949,-115.3781956,82.07403702
gmm_hg_shrunk,20,-0.1,30,17,0.291667721,-114.8364835,135.1316558
gmm_oas,20,-0.1,30,17,0.103566868,-115.2392461,1.165492586
gmm_ms_oas,20,-0.1,30,17,0.105273597,-114.5301002,463.9258141
gmm_rs_oas,20,-0.1,30,17,0.132404391,-113.2160005,81.16781732
gmm_hg_oas,20,-0.1,30,17,0.122405156,-113.4031618,115.5905293
gmm_ledoitwolf,20,-0.1,30,17,0.116801079,-114.9720375,2.627938464
gmm_ms_ledoitwolf,20,-0.1,30,17,0.146996387,-114.7173994,720.2925581
gmm_rs_ledoitwolf,20,-0.1,30,17,0.118052111,-113.6613389,113.9419471
gmm_hg_ledoitwolf,20,-0.1,30,17,0.178816953,-113.8989199,174.21481
kmeans,20,-0.1,30,18,0.342010439,7.96E+06,0.052892004
kmeans_ms,20,-0.1,30,18,0.343643639,7.94E+06,15.70290399
kmeans_rs,20,-0.1,30,18,0.386040253,7.91E+06,6.907629542
kmeans_hg,20,-0.1,30,18,0.392037618,7.91E+06,7.178304104
gmm,20,-0.1,30,18,0.134271724,-111.1768471,0.489110753
gmm_ms,20,-0.1,30,18,0.106862063,-106.873552,364.9008754
gmm_rs,20,-0.1,30,18,0.001432361,-96.82971139,46.50475269
gmm_hg,20,-0.1,30,18,0.001478033,-98.06122371,94.88592145
gmm_shrunk,20,-0.1,30,18,0.185271922,-114.5071962,1.022178046
gmm_ms_shrunk,20,-0.1,30,18,0.201554008,-114.4678166,389.1783001
gmm_rs_shrunk,20,-0.1,30,18,0.270841782,-113.9873778,78.8270055
gmm_hg_shrunk,20,-0.1,30,18,0.290032753,-113.8094143,127.8117928
gmm_oas,20,-0.1,30,18,0.146476814,-113.9541714,0.931676469
gmm_ms_oas,20,-0.1,30,18,0.13768262,-113.1723155,376.3851063
gmm_rs_oas,20,-0.1,30,18,0.050450344,-112.0148048,51.1581168
gmm_hg_oas,20,-0.1,30,18,0.113261165,-111.9601948,107.1030254
gmm_ledoitwolf,20,-0.1,30,18,0.165876058,-113.9485185,1.653972059
gmm_ms_ledoitwolf,20,-0.1,30,18,0.154973058,-113.1774564,662.5772062
gmm_rs_ledoitwolf,20,-0.1,30,18,0.193033368,-112.3370004,113.2028205
gmm_hg_ledoitwolf,20,-0.1,30,18,0.177089642,-112.1727601,254.7257642
kmeans,20,-0.1,30,19,0.389877356,8.07E+06,0.033279992
kmeans_ms,20,-0.1,30,19,0.425833116,8.01E+06,18.17532199
kmeans_rs,20,-0.1,30,19,0.453398895,7.99E+06,6.967991642
kmeans_hg,20,-0.1,30,19,0.44975892,7.99E+06,6.634897448
gmm,20,-0.1,30,19,0.078591248,-110.0837833,0.400387642
gmm_ms,20,-0.1,30,19,0.132198252,-106.5449359,377.7815862
gmm_rs,20,-0.1,30,19,0.0017487,-97.07681137,56.94102087
gmm_hg,20,-0.1,30,19,0.026082731,-97.81990662,124.1859483
gmm_shrunk,20,-0.1,30,19,0.168942684,-114.8361576,1.417621159
gmm_ms_shrunk,20,-0.1,30,19,0.26980764,-114.0977432,420.6647781
gmm_rs_shrunk,20,-0.1,30,19,0.23857888,-113.9099578,84.59810619
gmm_hg_shrunk,20,-0.1,30,19,0.355036946,-113.2067113,125.6027157
gmm_oas,20,-0.1,30,19,0.10395896,-114.1022847,0.645786362
gmm_ms_oas,20,-0.1,30,19,0.193950618,-113.1664862,393.389596
gmm_rs_oas,20,-0.1,30,19,0.130430263,-111.9784416,82.51451714
gmm_hg_oas,20,-0.1,30,19,0.227256832,-111.7263803,115.1616734
gmm_ledoitwolf,20,-0.1,30,19,0.120455115,-114.0513436,2.306288765
gmm_ms_ledoitwolf,20,-0.1,30,19,0.169729343,-113.2344301,653.6828475
gmm_rs_ledoitwolf,20,-0.1,30,19,0.136705045,-112.3984856,111.3963836
gmm_hg_ledoitwolf,20,-0.1,30,19,0.285952423,-112.1056649,207.4257092
kmeans,20,-0.1,30,20,0.251557806,9.11E+06,0.032707922
kmeans_ms,20,-0.1,30,20,0.375861624,8.94E+06,26.66045023
kmeans_rs,20,-0.1,30,20,0.378279386,8.91E+06,3.797131967
kmeans_hg,20,-0.1,30,20,0.381917181,8.91E+06,4.337398585
gmm,20,-0.1,30,20,0.140188387,-112.4917614,1.337713562
gmm_ms,20,-0.1,30,20,0.064407916,-105.9796204,383.7641684
gmm_rs,20,-0.1,30,20,0.025711489,-97.60323566,53.23254792
gmm_hg,20,-0.1,30,20,0.083439744,-98.33781232,101.7481014
gmm_shrunk,20,-0.1,30,20,0.181037733,-115.2682044,1.010978141
gmm_ms_shrunk,20,-0.1,30,20,0.224517946,-114.8466078,384.4894565
gmm_rs_shrunk,20,-0.1,30,20,0.294020256,-114.2525001,68.42420569
gmm_hg_shrunk,20,-0.1,30,20,0.444869658,-113.4786558,120.337001
gmm_oas,20,-0.1,30,20,0.155481675,-114.5353296,1.088942538
gmm_ms_oas,20,-0.1,30,20,0.155437557,-113.7406081,368.0213843
gmm_rs_oas,20,-0.1,30,20,0.18885854,-112.4990156,83.9127909
gmm_hg_oas,20,-0.1,30,20,0.211628604,-112.3112777,108.9827853
gmm_ledoitwolf,20,-0.1,30,20,0.110855934,-114.9813038,1.028123717
gmm_ms_ledoitwolf,20,-0.1,30,20,0.084964412,-113.9634315,557.6156944
gmm_rs_ledoitwolf,20,-0.1,30,20,0.177540627,-113.0061595,118.1408311
gmm_hg_ledoitwolf,20,-0.1,30,20,0.306763411,-112.6987942,195.0880567
kmeans,20,-0.1,40,1,0.240278429,1.18E+07,0.076163397
kmeans_ms,20,-0.1,40,1,0.297630975,1.17E+07,41.36316133
kmeans_rs,20,-0.1,40,1,0.331662643,1.16E+07,12.50227805
kmeans_hg,20,-0.1,40,1,0.318224076,1.17E+07,11.79572665
gmm,20,-0.1,40,1,0.073517727,-139.1656015,3.710477219
gmm_ms,20,-0.1,40,1,0.057559534,-134.7996162,598.0637002
gmm_rs,20,-0.1,40,1,0.002270761,-122.6043175,94.94341794
gmm_hg,20,-0.1,40,1,0.017886736,-124.7628452,253.3757124
gmm_shrunk,20,-0.1,40,1,0.107680901,-152.4054879,2.30829255
gmm_ms_shrunk,20,-0.1,40,1,0.119403638,-152.1040115,573.9390642
gmm_rs_shrunk,20,-0.1,40,1,0.123939384,-151.7501071,95.62661594
gmm_hg_shrunk,20,-0.1,40,1,0.175448194,-151.0486207,149.5301814
gmm_oas,20,-0.1,40,1,0.083283941,-150.014037,1.91833897
gmm_ms_oas,20,-0.1,40,1,0.1075886,-149.498569,466.4919023
gmm_rs_oas,20,-0.1,40,1,0.069797956,-147.9408586,71.43584021
gmm_hg_oas,20,-0.1,40,1,0.061016902,-147.7877709,134.3641159
gmm_ledoitwolf,20,-0.1,40,1,0.100557232,-150.6418389,1.956912419
gmm_ms_ledoitwolf,20,-0.1,40,1,0.108674811,-150.1844452,825.8917499
gmm_rs_ledoitwolf,20,-0.1,40,1,0.059105229,-149.4877021,114.5417906
gmm_hg_ledoitwolf,20,-0.1,40,1,0.006990107,-148.8148242,250.1691469
kmeans,20,-0.1,40,2,0.248089468,1.27E+07,0.098641444
kmeans_ms,20,-0.1,40,2,0.293827722,1.26E+07,30.87775668
kmeans_rs,20,-0.1,40,2,0.284614068,1.26E+07,7.603966759
kmeans_hg,20,-0.1,40,2,0.31409153,1.26E+07,8.987142782
gmm,20,-0.1,40,2,0.066004503,-143.735649,1.362453275
gmm_ms,20,-0.1,40,2,0.043292785,-137.004156,501.1614395
gmm_rs,20,-0.1,40,2,0.00175076,-123.8819956,63.26712031
gmm_hg,20,-0.1,40,2,0.002852384,-125.2442873,648.1839061
gmm_shrunk,20,-0.1,40,2,0.099879679,-154.3658819,1.244730843
gmm_ms_shrunk,20,-0.1,40,2,0.113864975,-153.6700374,541.6625438
gmm_rs_shrunk,20,-0.1,40,2,0.175563157,-153.0850696,71.58629097
gmm_hg_shrunk,20,-0.1,40,2,0.250265956,-152.3042677,140.7688418
gmm_oas,20,-0.1,40,2,0.078833687,-152.2037645,1.548735315
gmm_ms_oas,20,-0.1,40,2,0.1042843,-151.346279,502.0167866
gmm_rs_oas,20,-0.1,40,2,0.09126565,-149.2441103,77.76901267
gmm_hg_oas,20,-0.1,40,2,0.153897237,-149.2174112,189.0417285
gmm_ledoitwolf,20,-0.1,40,2,0.096047158,-152.6035676,1.637400861
gmm_ms_ledoitwolf,20,-0.1,40,2,0.097280449,-151.656423,793.0918853
gmm_rs_ledoitwolf,20,-0.1,40,2,0.027884519,-150.5355562,137.4070543
gmm_hg_ledoitwolf,20,-0.1,40,2,0.037959643,-150.4980804,242.2483251
kmeans,20,-0.1,40,3,0.344445885,1.01E+07,0.058056337
kmeans_ms,20,-0.1,40,3,0.394248652,1.00E+07,33.40258111
kmeans_rs,20,-0.1,40,3,0.409669786,9.99E+06,10.24912393
kmeans_hg,20,-0.1,40,3,0.399708385,1.00E+07,9.26506236
gmm,20,-0.1,40,3,0.061164122,-142.472043,1.037348021
gmm_ms,20,-0.1,40,3,0.074746472,-131.9565978,429.0365249
gmm_rs,20,-0.1,40,3,0.002064064,-123.5812301,59.84139322
gmm_hg,20,-0.1,40,3,0.000998553,-121.7405723,146.8406881
gmm_shrunk,20,-0.1,40,3,0.119567224,-150.7161509,1.985415496
gmm_ms_shrunk,20,-0.1,40,3,0.126757807,-149.8876072,493.7566712
gmm_rs_shrunk,20,-0.1,40,3,0.157813337,-149.6085973,108.8166465
gmm_hg_shrunk,20,-0.1,40,3,0.188823604,-148.7390789,160.8572135
gmm_oas,20,-0.1,40,3,0.077654477,-149.5292191,0.999945165
gmm_ms_oas,20,-0.1,40,3,0.098342951,-147.2912604,453.4213402
gmm_rs_oas,20,-0.1,40,3,0.092170586,-145.6763459,97.05600209
gmm_hg_oas,20,-0.1,40,3,0.109824489,-145.7669974,173.5800966
gmm_ledoitwolf,20,-0.1,40,3,0.114055006,-149.4782011,3.258298325
gmm_ms_ledoitwolf,20,-0.1,40,3,0.115777419,-147.592893,892.3337797
gmm_rs_ledoitwolf,20,-0.1,40,3,0.088780728,-146.9835751,133.9931988
gmm_hg_ledoitwolf,20,-0.1,40,3,0.157088958,-146.756752,212.8485271
kmeans,20,-0.1,40,4,0.350786589,1.04E+07,0.054880682
kmeans_ms,20,-0.1,40,4,0.432922122,1.03E+07,22.86926854
kmeans_rs,20,-0.1,40,4,0.447818226,1.02E+07,6.792112541
kmeans_hg,20,-0.1,40,4,0.451672791,1.02E+07,6.576758431
gmm,20,-0.1,40,4,0.089097335,-139.1233225,1.14995885
gmm_ms,20,-0.1,40,4,0.046794918,-133.684828,458.7010448
gmm_rs,20,-0.1,40,4,0.000842781,-123.761046,61.29333496
gmm_hg,20,-0.1,40,4,0.003276849,-122.2497337,136.2730176
gmm_shrunk,20,-0.1,40,4,0.115584988,-151.1485273,1.22264181
gmm_ms_shrunk,20,-0.1,40,4,0.136846512,-150.6034599,503.7605917
gmm_rs_shrunk,20,-0.1,40,4,0.175950199,-149.8583247,103.8094713
gmm_hg_shrunk,20,-0.1,40,4,0.234809916,-149.4801609,126.4740671
gmm_oas,20,-0.1,40,4,0.112987736,-148.8408696,1.918177006
gmm_ms_oas,20,-0.1,40,4,0.085539445,-148.3629556,489.0448095
gmm_rs_oas,20,-0.1,40,4,0.151368412,-146.5661779,97.6963905
gmm_hg_oas,20,-0.1,40,4,0.113015189,-146.4990517,174.7413839
gmm_ledoitwolf,20,-0.1,40,4,0.12331012,-149.22917,2.317886797
gmm_ms_ledoitwolf,20,-0.1,40,4,0.115714029,-148.5330546,943.8266352
gmm_rs_ledoitwolf,20,-0.1,40,4,0.131264299,-147.7080457,162.3069037
gmm_hg_ledoitwolf,20,-0.1,40,4,0.181061554,-147.4065577,259.0435153
kmeans,20,-0.1,40,5,0.253861395,1.20E+07,0.04964134
kmeans_ms,20,-0.1,40,5,0.316266735,1.19E+07,32.25972549
kmeans_rs,20,-0.1,40,5,0.333865699,1.18E+07,3.387339511
kmeans_hg,20,-0.1,40,5,0.337922635,1.19E+07,4.598072159
gmm,20,-0.1,40,5,0.043267972,-144.715423,0.798033316
gmm_ms,20,-0.1,40,5,0.028353165,-135.3194972,487.6865818
gmm_rs,20,-0.1,40,5,0.002340809,-123.1512071,59.14089607
gmm_hg,20,-0.1,40,5,0.029714147,-125.0736868,104.4393128
gmm_shrunk,20,-0.1,40,5,0.059852115,-153.3646355,1.720390474
gmm_ms_shrunk,20,-0.1,40,5,0.102125271,-152.4611869,511.7367312
gmm_rs_shrunk,20,-0.1,40,5,0.106289589,-152.3043242,83.22388255
gmm_hg_shrunk,20,-0.1,40,5,0.193433755,-151.3122798,136.0694068
gmm_oas,20,-0.1,40,5,0.046197857,-151.879544,0.95722138
gmm_ms_oas,20,-0.1,40,5,0.055264948,-150.1090778,476.0251343
gmm_rs_oas,20,-0.1,40,5,0.027054357,-148.2300585,67.1270356
gmm_hg_oas,20,-0.1,40,5,0.076101954,-148.6818035,101.9526377
gmm_ledoitwolf,20,-0.1,40,5,0.080917276,-151.6354833,3.569994085
gmm_ms_ledoitwolf,20,-0.1,40,5,0.083285813,-150.6303373,803.3008206
gmm_rs_ledoitwolf,20,-0.1,40,5,0.025260245,-149.2973075,106.2661776
gmm_hg_ledoitwolf,20,-0.1,40,5,0.027241636,-149.3586358,208.5361978
kmeans,20,-0.1,40,6,0.265535184,1.09E+07,0.05686821
kmeans_ms,20,-0.1,40,6,0.349865044,1.09E+07,37.35722862
kmeans_rs,20,-0.1,40,6,0.36263817,1.08E+07,4.284372711
kmeans_hg,20,-0.1,40,6,0.366652817,1.08E+07,5.713151835
gmm,20,-0.1,40,6,0.064464,-142.0693124,1.539793542
gmm_ms,20,-0.1,40,6,0.068745445,-135.465279,471.4018013
gmm_rs,20,-0.1,40,6,0.001815247,-123.3400262,67.00774341
gmm_hg,20,-0.1,40,6,0.0014566,-123.4151054,98.10005402
gmm_shrunk,20,-0.1,40,6,0.090845687,-151.4774148,1.536103893
gmm_ms_shrunk,20,-0.1,40,6,0.125001272,-151.2590565,545.9170312
gmm_rs_shrunk,20,-0.1,40,6,0.090332196,-150.8064797,109.6374848
gmm_hg_shrunk,20,-0.1,40,6,0.164374405,-150.0082203,180.4782213
gmm_oas,20,-0.1,40,6,0.071792813,-149.934853,1.331446664
gmm_ms_oas,20,-0.1,40,6,0.075080725,-148.9435075,517.8888561
gmm_rs_oas,20,-0.1,40,6,0.0295418,-147.1032332,83.28212942
gmm_hg_oas,20,-0.1,40,6,0.068799142,-147.3115347,146.5195743
gmm_ledoitwolf,20,-0.1,40,6,0.075704865,-150.3518999,1.830844657
gmm_ms_ledoitwolf,20,-0.1,40,6,0.10307373,-149.2013914,849.5601251
gmm_rs_ledoitwolf,20,-0.1,40,6,0.006221686,-148.1714406,112.1260974
gmm_hg_ledoitwolf,20,-0.1,40,6,0.020462411,-148.0273886,256.1205844
kmeans,20,-0.1,40,7,0.20293112,1.16E+07,0.037066698
kmeans_ms,20,-0.1,40,7,0.314393739,1.14E+07,33.68829295
kmeans_rs,20,-0.1,40,7,0.364109888,1.14E+07,7.009410057
kmeans_hg,20,-0.1,40,7,0.354669134,1.14E+07,6.376300948
gmm,20,-0.1,40,7,0.075874534,-143.0706971,1.907308188
gmm_ms,20,-0.1,40,7,0.080121791,-136.6783506,559.9638266
gmm_rs,20,-0.1,40,7,0.001532198,-123.6541067,74.07268934
gmm_hg,20,-0.1,40,7,0.002190767,-123.9567971,169.9145471
gmm_shrunk,20,-0.1,40,7,0.100650433,-152.3099461,2.267804701
gmm_ms_shrunk,20,-0.1,40,7,0.095528743,-151.6901842,641.3503351
gmm_rs_shrunk,20,-0.1,40,7,0.128232759,-151.4542139,79.2457412
gmm_hg_shrunk,20,-0.1,40,7,0.194728456,-150.3611921,158.6004678
gmm_oas,20,-0.1,40,7,0.074028836,-150.8830273,1.465027586
gmm_ms_oas,20,-0.1,40,7,0.111225021,-149.3810564,538.1004948
gmm_rs_oas,20,-0.1,40,7,0.027656425,-147.5876832,70.0698963
gmm_hg_oas,20,-0.1,40,7,0.131056721,-147.4595208,134.9852507
gmm_ledoitwolf,20,-0.1,40,7,0.068570867,-150.9146847,2.629243769
gmm_ms_ledoitwolf,20,-0.1,40,7,0.122566793,-149.7682182,871.6272886
gmm_rs_ledoitwolf,20,-0.1,40,7,0.022505595,-148.8525994,131.7823291
gmm_hg_ledoitwolf,20,-0.1,40,7,0.130772314,-148.7007036,283.4503171
kmeans,20,-0.1,40,8,0.212082648,1.15E+07,0.069064217
kmeans_ms,20,-0.1,40,8,0.284295373,1.13E+07,25.53485997
kmeans_rs,20,-0.1,40,8,0.349008659,1.12E+07,4.234274127
kmeans_hg,20,-0.1,40,8,0.320918037,1.12E+07,5.219413456
gmm,20,-0.1,40,8,0.057870194,-143.6626503,0.754195285
gmm_ms,20,-0.1,40,8,0.056793916,-133.3587347,576.4131438
gmm_rs,20,-0.1,40,8,0.001239945,-124.8277269,63.69046657
gmm_hg,20,-0.1,40,8,0.00213099,-124.7390255,143.9546621
gmm_shrunk,20,-0.1,40,8,0.090154832,-152.4871113,1.262262981
gmm_ms_shrunk,20,-0.1,40,8,0.096424603,-151.7240887,615.3997841
gmm_rs_shrunk,20,-0.1,40,8,0.169790181,-151.0418832,106.7513725
gmm_hg_shrunk,20,-0.1,40,8,0.182269956,-150.8235483,157.7098748
gmm_oas,20,-0.1,40,8,0.048580055,-150.9886209,0.784784923
gmm_ms_oas,20,-0.1,40,8,0.053322678,-149.0059082,508.4836295
gmm_rs_oas,20,-0.1,40,8,0.030181003,-147.4351451,65.22131836
gmm_hg_oas,20,-0.1,40,8,0.081589917,-147.5568576,145.9507551
gmm_ledoitwolf,20,-0.1,40,8,0.042095576,-151.2836274,1.001964263
gmm_ms_ledoitwolf,20,-0.1,40,8,0.04763884,-149.7221891,815.8167744
gmm_rs_ledoitwolf,20,-0.1,40,8,0.021811647,-148.868897,127.3552097
gmm_hg_ledoitwolf,20,-0.1,40,8,0.034711535,-148.3997929,157.5302775
kmeans,20,-0.1,40,9,0.19909871,1.31E+07,0.087639713
kmeans_ms,20,-0.1,40,9,0.262563197,1.28E+07,29.68451145
kmeans_rs,20,-0.1,40,9,0.299730658,1.27E+07,4.162110721
kmeans_hg,20,-0.1,40,9,0.327583482,1.27E+07,4.992735533
gmm,20,-0.1,40,9,0.044733803,-144.7783165,0.975766782
gmm_ms,20,-0.1,40,9,0.072281651,-138.3769235,559.906338
gmm_rs,20,-0.1,40,9,0.03147412,-124.4991566,73.82077739
gmm_hg,20,-0.1,40,9,0.002429513,-125.1861301,124.2077816
gmm_shrunk,20,-0.1,40,9,0.085723829,-154.8016835,1.13217808
gmm_ms_shrunk,20,-0.1,40,9,0.078283184,-154.1806541,601.6877677
gmm_rs_shrunk,20,-0.1,40,9,0.125491007,-153.6560789,99.60630384
gmm_hg_shrunk,20,-0.1,40,9,0.165200005,-153.0932157,184.1748601
gmm_oas,20,-0.1,40,9,0.055524991,-153.0954485,1.05631419
gmm_ms_oas,20,-0.1,40,9,0.069002871,-151.9043152,573.0855384
gmm_rs_oas,20,-0.1,40,9,0.029736455,-149.9810006,37.72986137
gmm_hg_oas,20,-0.1,40,9,0.094061341,-149.9247173,120.486065
gmm_ledoitwolf,20,-0.1,40,9,0.088318254,-153.1007867,2.947545394
gmm_ms_ledoitwolf,20,-0.1,40,9,0.04781402,-152.4065519,929.5948516
gmm_rs_ledoitwolf,20,-0.1,40,9,0.027918262,-150.9164036,131.6019445
gmm_hg_ledoitwolf,20,-0.1,40,9,0.029222236,-150.7026851,224.6301153
kmeans,20,-0.1,40,10,0.216115161,1.06E+07,0.060035285
kmeans_ms,20,-0.1,40,10,0.259721674,1.05E+07,44.60821489
kmeans_rs,20,-0.1,40,10,0.318641424,1.04E+07,15.55706503
kmeans_hg,20,-0.1,40,10,0.290807548,1.04E+07,9.660089308
gmm,20,-0.1,40,10,0.025539627,-145.2580928,0.944215104
gmm_ms,20,-0.1,40,10,0.030302939,-133.0320938,545.1641322
gmm_rs,20,-0.1,40,10,0.001851307,-125.3520101,72.21266822
gmm_hg,20,-0.1,40,10,0.001240011,-124.6734482,114.3259347
gmm_shrunk,20,-0.1,40,10,0.056180974,-151.6512653,1.861633289
gmm_ms_shrunk,20,-0.1,40,10,0.085024902,-150.828496,599.6070947
gmm_rs_shrunk,20,-0.1,40,10,0.104172041,-150.534391,134.9010735
gmm_hg_shrunk,20,-0.1,40,10,0.115879738,-149.8815727,211.0766057
gmm_oas,20,-0.1,40,10,0.035459332,-150.4966776,1.011254559
gmm_ms_oas,20,-0.1,40,10,0.052800586,-148.3458653,561.675402
gmm_rs_oas,20,-0.1,40,10,0.080753125,-146.7054911,83.18893933
gmm_hg_oas,20,-0.1,40,10,0.024755926,-146.7845896,119.3269679
gmm_ledoitwolf,20,-0.1,40,10,0.05361967,-150.6317716,1.898510444
gmm_ms_ledoitwolf,20,-0.1,40,10,0.110068013,-148.7965886,802.1550571
gmm_rs_ledoitwolf,20,-0.1,40,10,0.022727253,-147.8750009,128.9941329
gmm_hg_ledoitwolf,20,-0.1,40,10,0.037318183,-147.8334179,303.0447032
kmeans,20,-0.1,40,11,0.247470742,1.02E+07,0.072573574
kmeans_ms,20,-0.1,40,11,0.31260725,1.01E+07,39.10052173
kmeans_rs,20,-0.1,40,11,0.360570191,1.00E+07,5.656526616
kmeans_hg,20,-0.1,40,11,0.367388716,1.00E+07,8.512945561
gmm,20,-0.1,40,11,0.037105806,-140.3037258,1.520509384
gmm_ms,20,-0.1,40,11,0.038070025,-133.5050741,478.6313925
gmm_rs,20,-0.1,40,11,0.000719098,-121.2086291,73.63488442
gmm_hg,20,-0.1,40,11,0.001696673,-123.092751,142.0120799
gmm_shrunk,20,-0.1,40,11,0.066869891,-150.9696892,1.044456755
gmm_ms_shrunk,20,-0.1,40,11,0.086876704,-150.2337769,542.4018681
gmm_rs_shrunk,20,-0.1,40,11,0.121805772,-149.9641354,77.91160893
gmm_hg_shrunk,20,-0.1,40,11,0.093353218,-149.6832365,124.785416
gmm_oas,20,-0.1,40,11,0.058908671,-148.891106,1.596447111
gmm_ms_oas,20,-0.1,40,11,0.043335317,-147.7125985,477.9484501
gmm_rs_oas,20,-0.1,40,11,0.037691322,-146.0013588,72.19091686
gmm_hg_oas,20,-0.1,40,11,0.088572237,-145.9983565,136.6215022
gmm_ledoitwolf,20,-0.1,40,11,0.07189515,-149.3452946,1.647863989
gmm_ms_ledoitwolf,20,-0.1,40,11,0.05065393,-147.9500305,843.5287228
gmm_rs_ledoitwolf,20,-0.1,40,11,0.029223762,-146.9682326,106.7951885
gmm_hg_ledoitwolf,20,-0.1,40,11,0.020924567,-146.6937398,172.9726471
kmeans,20,-0.1,40,12,0.227127008,1.20E+07,0.064184368
kmeans_ms,20,-0.1,40,12,0.365405161,1.18E+07,33.42420555
kmeans_rs,20,-0.1,40,12,0.365547689,1.18E+07,4.915182762
kmeans_hg,20,-0.1,40,12,0.379729132,1.18E+07,4.820674857
gmm,20,-0.1,40,12,0.039766422,-143.5647744,0.649639382
gmm_ms,20,-0.1,40,12,0.079581618,-137.934676,494.9562182
gmm_rs,20,-0.1,40,12,0.005103785,-124.2155259,70.6085297
gmm_hg,20,-0.1,40,12,0.027451141,-124.554261,149.7402743
gmm_shrunk,20,-0.1,40,12,0.07283661,-153.3688402,1.512473171
gmm_ms_shrunk,20,-0.1,40,12,0.115302252,-152.6178062,549.8849874
gmm_rs_shrunk,20,-0.1,40,12,0.126973791,-152.1040108,80.64073562
gmm_hg_shrunk,20,-0.1,40,12,0.24012142,-151.1696749,136.0277337
gmm_oas,20,-0.1,40,12,0.04363052,-151.6485595,0.76755138
gmm_ms_oas,20,-0.1,40,12,0.061525973,-150.3225862,505.7598844
gmm_rs_oas,20,-0.1,40,12,0.084631676,-148.5245244,85.43127311
gmm_hg_oas,20,-0.1,40,12,0.110620579,-148.156505,172.8436234
gmm_ledoitwolf,20,-0.1,40,12,0.041540238,-151.5520784,3.938272528
gmm_ms_ledoitwolf,20,-0.1,40,12,0.100171722,-150.7781475,978.2403714
gmm_rs_ledoitwolf,20,-0.1,40,12,0.020180684,-149.596752,124.5089473
gmm_hg_ledoitwolf,20,-0.1,40,12,0.019953346,-149.4997327,235.1137294
kmeans,20,-0.1,40,13,0.29892324,1.09E+07,0.042259924
kmeans_ms,20,-0.1,40,13,0.379755582,1.07E+07,34.84598232
kmeans_rs,20,-0.1,40,13,0.37111523,1.07E+07,9.819357241
kmeans_hg,20,-0.1,40,13,0.390261708,1.07E+07,4.362992274
gmm,20,-0.1,40,13,0.048008237,-139.5793641,1.062108466
gmm_ms,20,-0.1,40,13,0.032021927,-133.8270228,543.6707788
gmm_rs,20,-0.1,40,13,0.004900837,-123.0467168,81.29547739
gmm_hg,20,-0.1,40,13,0.011961252,-122.0462861,121.6888629
gmm_shrunk,20,-0.1,40,13,0.068686997,-150.6143399,1.348670534
gmm_ms_shrunk,20,-0.1,40,13,0.087859265,-149.9087142,652.5937337
gmm_rs_shrunk,20,-0.1,40,13,0.143110273,-149.444082,131.218798
gmm_hg_shrunk,20,-0.1,40,13,0.237573762,-148.5019727,156.5447977
gmm_oas,20,-0.1,40,13,0.047213824,-148.6648586,1.384021004
gmm_ms_oas,20,-0.1,40,13,0.050940423,-147.50027,571.2620304
gmm_rs_oas,20,-0.1,40,13,0.074531399,-146.0527075,93.91867558
gmm_hg_oas,20,-0.1,40,13,0.063006032,-145.6704342,148.1761953
gmm_ledoitwolf,20,-0.1,40,13,0.061331911,-148.9962065,2.845098378
gmm_ms_ledoitwolf,20,-0.1,40,13,0.10020013,-148.1577844,915.9710235
gmm_rs_ledoitwolf,20,-0.1,40,13,0.01643528,-147.2039449,125.760262
gmm_hg_ledoitwolf,20,-0.1,40,13,0.008544918,-146.7676963,270.6270657
kmeans,20,-0.1,40,14,0.235179307,9.87E+06,0.10777981
kmeans_ms,20,-0.1,40,14,0.310020886,9.79E+06,34.62048914
kmeans_rs,20,-0.1,40,14,0.326894219,9.77E+06,4.367728541
kmeans_hg,20,-0.1,40,14,0.332799298,9.77E+06,3.859544295
gmm,20,-0.1,40,14,0.049136449,-139.7966738,1.663493136
gmm_ms,20,-0.1,40,14,0.063339123,-130.924434,491.1158591
gmm_rs,20,-0.1,40,14,0.000669361,-122.9905332,66.38837698
gmm_hg,20,-0.1,40,14,0.015138292,-124.0355968,142.4864369
gmm_shrunk,20,-0.1,40,14,0.058603891,-150.4065491,1.246517902
gmm_ms_shrunk,20,-0.1,40,14,0.107214067,-149.6674904,539.0219743
gmm_rs_shrunk,20,-0.1,40,14,0.123524262,-149.4820638,106.1035509
gmm_hg_shrunk,20,-0.1,40,14,0.19835894,-148.7949158,153.2398942
gmm_oas,20,-0.1,40,14,0.052144226,-148.6277589,1.260042707
gmm_ms_oas,20,-0.1,40,14,0.082804149,-146.9796199,514.9156551
gmm_rs_oas,20,-0.1,40,14,0.07832025,-146.0326188,77.59529959
gmm_hg_oas,20,-0.1,40,14,0.075256334,-145.8947035,179.205142
gmm_ledoitwolf,20,-0.1,40,14,0.058400392,-149.0216051,1.399942663
gmm_ms_ledoitwolf,20,-0.1,40,14,0.106149423,-147.2851518,869.4768465
gmm_rs_ledoitwolf,20,-0.1,40,14,0.121599203,-147.0914726,182.9903363
gmm_hg_ledoitwolf,20,-0.1,40,14,0.002279619,-146.1826849,353.6617119
kmeans,20,-0.1,40,15,0.259368493,1.04E+07,0.049398415
kmeans_ms,20,-0.1,40,15,0.303643281,1.03E+07,33.49145573
kmeans_rs,20,-0.1,40,15,0.365411569,1.03E+07,3.682418852
