algorithm,k,c,d,i,ari,nmi,ci_sphere,ci_ellipsoid,ci_ellipsoid_norm,ci_mixture,ci_mixture_norm,mirkins_index,huberts_index,varinfo,vmeasure,obj,t
gmm_rs_shrunk,20,-0.1,20,12,0.469104085,0.615263262,6,7,7,7,7,0.062038519,0.875922961,2.182939325,0.615263262,-77.29115894,32.10189983
gmm_shrunk,20,-0.1,20,12,0.322286451,0.483563957,7,8,7,8,7,0.081665833,0.836668334,2.92342183,0.483563957,-77.85887733,0.793033582
kmeans,20,-0.1,20,12,0.424360076,0.539174812,2,19,19,2,2,0.056310155,0.88737969,2.73716246,0.539174812,5.53E+06,0.096382027
kmeans_hg,20,-0.1,20,12,0.437766735,0.549283742,1,19,19,1,1,0.054770885,0.890458229,2.681133761,0.549283742,5.49E+06,11.91842201
kmeans_ms,20,-0.1,20,12,0.427846744,0.537236056,1,19,19,1,1,0.054916458,0.890167084,2.762434257,0.537236056,5.49E+06,16.62385076
kmeans_rs,20,-0.1,20,12,0.449292637,0.558181024,1,19,19,1,1,0.053615308,0.892769385,2.628771014,0.558181024,5.49E+06,6.990061819
gmm,20,-0.1,20,13,0.151075862,0.315474056,7,10,6,10,6,0.111004502,0.777990995,3.841496558,0.315474056,-75.35133071,0.520407848
gmm_hg,20,-0.1,20,13,0.108832772,0.36828879,12,15,13,15,13,0.166215108,0.667569785,3.156348767,0.36828879,-70.66928691,84.57028851
gmm_hg_ledoitwolf,20,-0.1,20,13,0.506215629,0.640789101,3,4,3,4,3,0.051694347,0.896611306,2.098099599,0.640789101,-75.15113946,114.0137551
gmm_hg_oas,20,-0.1,20,13,0.495064318,0.627859484,3,3,3,3,3,0.053301651,0.893396698,2.174453935,0.627859484,-75.11874964,83.6951639
gmm_hg_shrunk,20,-0.1,20,13,0.643791714,0.718126569,0,1,0,1,0,0.034565283,0.930869435,1.678375184,0.718126569,-75.4475463,69.5587863
gmm_ledoitwolf,20,-0.1,20,13,0.20468123,0.371790327,7,9,7,9,7,0.100917459,0.798165083,3.535478759,0.371790327,-76.18182631,0.948987174
gmm_ms,20,-0.1,20,13,0.274575343,0.437895334,10,10,10,10,10,0.096315658,0.807368684,3.102449757,0.437895334,-73.77092491,114.345491
gmm_ms_ledoitwolf,20,-0.1,20,13,0.26979974,0.461157564,7,10,7,10,7,0.094298149,0.811403702,3.000710017,0.461157564,-75.74323415,160.4812207
gmm_ms_oas,20,-0.1,20,13,0.320682943,0.51090482,3,7,3,7,3,0.07997949,0.840041021,2.795828934,0.51090482,-75.6417408,118.6269807
gmm_ms_shrunk,20,-0.1,20,13,0.44296568,0.577588345,3,3,3,3,3,0.057357679,0.885284642,2.481520957,0.577588345,-75.89350062,113.2747605
gmm_oas,20,-0.1,20,13,0.192404561,0.35535351,6,10,7,10,7,0.097274637,0.805450725,3.658543815,0.35535351,-76.12069812,0.817853903
gmm_rs,20,-0.1,20,13,0.118059907,0.29024114,13,17,17,17,17,0.360728364,0.278543272,3.080348955,0.29024114,-69.70085858,24.78782708
gmm_rs_ledoitwolf,20,-0.1,20,13,0.246064976,0.453659678,11,13,13,13,13,0.131712856,0.736574287,2.813008323,0.453659678,-75.26580042,28.15377257
gmm_rs_oas,20,-0.1,20,13,0.277749158,0.504704128,9,12,12,12,12,0.122750875,0.754498249,2.587796149,0.504704128,-75.05610963,25.29166996
gmm_rs_shrunk,20,-0.1,20,13,0.407146786,0.579406399,8,8,8,8,8,0.07397999,0.85204002,2.342666699,0.579406399,-75.91909452,22.91828774
gmm_shrunk,20,-0.1,20,13,0.330823435,0.487312736,5,8,6,8,6,0.075221611,0.849556778,2.94867587,0.487312736,-76.35592446,0.54095427
kmeans,20,-0.1,20,13,0.421484971,0.539894129,1,19,19,1,1,0.056029515,0.88794097,2.741223217,0.539894129,4.73E+06,0.054930615
kmeans_hg,20,-0.1,20,13,0.45768602,0.567794734,1,19,19,1,1,0.052251626,0.895496748,2.576836216,0.567794734,4.70E+06,11.74151081
kmeans_ms,20,-0.1,20,13,0.452814046,0.560773556,1,19,19,1,1,0.052821411,0.894357179,2.61706187,0.560773556,4.70E+06,16.97817419
kmeans_rs,20,-0.1,20,13,0.461268,0.571408979,0,19,19,0,0,0.051816908,0.896366183,2.556447443,0.571408979,4.70E+06,7.58977113
gmm,20,-0.1,20,14,0.252334671,0.423711794,5,7,4,7,4,0.088563282,0.822873437,3.296704368,0.423711794,-76.14833093,0.666155051
gmm_hg,20,-0.1,20,14,0.108265908,0.179000768,18,18,15,18,15,0.599708354,-0.199416708,3.200145509,0.179000768,-71.87172601,85.39328972
gmm_hg_ledoitwolf,20,-0.1,20,14,0.304382092,0.487546833,9,9,9,9,9,0.09283942,0.814321161,2.827548504,0.487546833,-76.81614269,120.8601301
gmm_hg_oas,20,-0.1,20,14,0.37444748,0.553464005,7,8,7,8,7,0.076972986,0.846054027,2.511383592,0.553464005,-76.71772924,84.87478252
gmm_hg_shrunk,20,-0.1,20,14,0.543572779,0.64287773,1,2,2,2,2,0.044552276,0.910895448,2.122991868,0.64287773,-77.18575263,74.55665509
gmm_ledoitwolf,20,-0.1,20,14,0.270955104,0.430478772,5,5,4,5,4,0.082712356,0.834575288,3.276854459,0.430478772,-77.29735433,0.957578356
gmm_ms,20,-0.1,20,14,0.18010625,0.329457187,8,10,7,10,7,0.105912956,0.788174087,3.722883661,0.329457187,-75.2222512,132.9418396
gmm_ms_ledoitwolf,20,-0.1,20,14,0.31633893,0.463501451,5,5,5,5,5,0.078296148,0.843407704,3.066221986,0.463501451,-77.15869129,171.0212837
gmm_ms_oas,20,-0.1,20,14,0.312088095,0.46117153,5,5,5,5,5,0.078570285,0.84285943,3.081565971,0.46117153,-77.21453976,124.9425361
gmm_ms_shrunk,20,-0.1,20,14,0.380647623,0.51352342,4,5,5,5,5,0.065825413,0.868349175,2.830559022,0.51352342,-77.65036256,109.9858337
gmm_oas,20,-0.1,20,14,0.263367582,0.424982476,4,6,4,6,4,0.082442721,0.835114557,3.315251184,0.424982476,-77.32291401,0.676722262
gmm_rs,20,-0.1,20,14,0.038145493,0.210659267,14,18,15,18,15,0.441466733,0.117066533,3.282882008,0.210659267,-70.67280134,24.94208787
gmm_rs_ledoitwolf,20,-0.1,20,14,0.340124839,0.548566042,10,10,10,10,10,0.093625813,0.812748374,2.450179039,0.548566042,-76.55710168,32.34513974
gmm_rs_oas,20,-0.1,20,14,0.270062429,0.505282952,10,11,11,11,11,0.122448224,0.755103552,2.607909955,0.505282952,-76.57261588,23.17635086
gmm_rs_shrunk,20,-0.1,20,14,0.400024614,0.57521672,7,8,7,8,7,0.074291146,0.851417709,2.37427738,0.57521672,-77.43550648,24.32778285
gmm_shrunk,20,-0.1,20,14,0.314898725,0.458161299,4,6,4,6,4,0.072857429,0.854285143,3.14592979,0.458161299,-77.86685194,0.378047076
kmeans,20,-0.1,20,14,0.385922496,0.506337641,1,19,19,1,1,0.058878439,0.882243122,2.947970261,0.506337641,5.41E+06,0.085203547
kmeans_hg,20,-0.1,20,14,0.406599673,0.519891905,0,19,19,0,0,0.056892946,0.886214107,2.86703748,0.519891905,5.38E+06,14.44819945
kmeans_ms,20,-0.1,20,14,0.403884729,0.520322048,1,19,19,1,1,0.057277639,0.885444722,2.862743771,0.520322048,5.39E+06,19.88116421
kmeans_rs,20,-0.1,20,14,0.407209906,0.524408862,0,19,19,0,0,0.057010505,0.885978989,2.837888925,0.524408862,5.38E+06,8.94394882
gmm,20,-0.1,20,15,0.18782802,0.352700904,5,9,7,9,7,0.099831416,0.800337169,3.676856073,0.352700904,-75.67628876,0.420006153
gmm_hg,20,-0.1,20,15,0.101676766,0.317608031,14,16,14,16,14,0.231956978,0.536086043,3.241499652,0.317608031,-70.08822145,89.68384703
gmm_hg_ledoitwolf,20,-0.1,20,15,0.417924682,0.600141872,6,6,6,6,6,0.070449225,0.859101551,2.263063753,0.600141872,-75.09237903,112.4740413
gmm_hg_oas,20,-0.1,20,15,0.372275221,0.579585931,7,7,7,7,7,0.082905953,0.834188094,2.346012182,0.579585931,-75.03006439,87.73368532
gmm_hg_shrunk,20,-0.1,20,15,0.59495451,0.686438786,1,1,1,1,1,0.039562781,0.920874437,1.864713435,0.686438786,-75.32485658,70.78657999
gmm_ledoitwolf,20,-0.1,20,15,0.237554957,0.398986882,6,8,6,8,6,0.089584792,0.820830415,3.435105913,0.398986882,-76.26141571,0.482937566
gmm_ms,20,-0.1,20,15,0.208109169,0.392376339,10,11,9,11,9,0.116642821,0.766714357,3.298385459,0.392376339,-73.80212393,112.4959078
gmm_ms_ledoitwolf,20,-0.1,20,15,0.324986312,0.513133913,6,8,6,8,6,0.084756378,0.830487244,2.737254753,0.513133913,-75.62819691,147.5187247
gmm_ms_oas,20,-0.1,20,15,0.307229314,0.498890294,4,7,5,7,5,0.085189095,0.829621811,2.844782436,0.498890294,-75.54182055,115.1276573
gmm_ms_shrunk,20,-0.1,20,15,0.429750102,0.586593211,4,5,4,5,4,0.062578289,0.874843422,2.39089108,0.586593211,-75.82444609,104.9428655
gmm_oas,20,-0.1,20,15,0.191196796,0.362550791,5,7,5,7,5,0.097190095,0.80561981,3.630797872,0.362550791,-76.22123689,0.583278426
gmm_rs,20,-0.1,20,15,0.117071738,0.389987972,13,15,13,15,13,0.210070035,0.57985993,2.932687307,0.389987972,-69.43025328,21.72945491
gmm_rs_ledoitwolf,20,-0.1,20,15,0.303134043,0.5075372,10,11,11,11,11,0.107750375,0.78449925,2.613153037,0.5075372,-75.1288389,33.81327112
gmm_rs_oas,20,-0.1,20,15,0.289359338,0.505329671,10,11,11,11,11,0.112983492,0.774033017,2.619398593,0.505329671,-74.98540757,22.8518906
gmm_rs_shrunk,20,-0.1,20,15,0.439455372,0.603587827,6,7,6,7,6,0.066091046,0.867817909,2.248021729,0.603587827,-75.69569507,20.7176493
gmm_shrunk,20,-0.1,20,15,0.301639242,0.468053785,5,7,5,7,5,0.082157079,0.835685843,3.038128364,0.468053785,-76.40813865,0.412907846
kmeans,20,-0.1,20,15,0.41345461,0.529879555,2,19,19,2,2,0.058552276,0.882895448,2.779727607,0.529879555,4.89E+06,0.072317133
kmeans_hg,20,-0.1,20,15,0.465693661,0.579017468,1,19,19,1,1,0.05203902,0.895921961,2.503979528,0.579017468,4.84E+06,11.40645283
kmeans_ms,20,-0.1,20,15,0.461244618,0.574770759,1,19,19,1,1,0.052450725,0.895098549,2.529307436,0.574770759,4.85E+06,17.30611697
kmeans_rs,20,-0.1,20,15,0.47117599,0.582603081,1,19,19,1,1,0.051632816,0.896734367,2.481497941,0.582603081,4.84E+06,6.981652341
gmm,20,-0.1,20,16,0.175876993,0.348381861,5,9,6,9,6,0.105524762,0.788950475,3.6886892,0.348381861,-76.83039798,0.573198794
gmm_hg,20,-0.1,20,16,0.08937533,0.384592916,14,14,13,14,13,0.175454727,0.649090545,3.068835459,0.384592916,-71.44179204,86.72182916
gmm_hg_ledoitwolf,20,-0.1,20,16,0.351698255,0.521333413,8,8,8,8,8,0.080516758,0.838966483,2.672869121,0.521333413,-75.98181734,114.4700874
gmm_hg_oas,20,-0.1,20,16,0.355474382,0.514611456,6,7,7,7,7,0.076084042,0.847831916,2.753434017,0.514611456,-75.95435366,87.69061216
gmm_hg_shrunk,20,-0.1,20,16,0.539363803,0.632225649,1,1,1,1,1,0.044798899,0.910402201,2.189990521,0.632225649,-76.32208503,72.98406623
gmm_ledoitwolf,20,-0.1,20,16,0.205457391,0.389863256,5,9,6,9,6,0.097407704,0.805184592,3.47319958,0.389863256,-76.90499309,1.114460744
gmm_ms,20,-0.1,20,16,0.184676577,0.3472948,10,12,9,12,9,0.110585793,0.778828414,3.607236053,0.3472948,-74.48464053,114.1220896
gmm_ms_ledoitwolf,20,-0.1,20,16,0.262068051,0.427543796,8,9,8,9,8,0.093526263,0.812947474,3.202110543,0.427543796,-76.45808079,150.8893177
gmm_ms_oas,20,-0.1,20,16,0.262230862,0.429423724,8,9,8,9,8,0.092508754,0.814982491,3.199036532,0.429423724,-76.41090203,121.6600433
gmm_ms_shrunk,20,-0.1,20,16,0.33662883,0.488102242,5,5,5,5,5,0.071738869,0.856522261,2.975369653,0.488102242,-76.83398298,106.3728079
gmm_oas,20,-0.1,20,16,0.187916322,0.359531004,5,9,6,9,6,0.097758879,0.804482241,3.659940655,0.359531004,-76.94084353,0.505867621
gmm_rs,20,-0.1,20,16,0.083065615,0.268830124,16,17,16,17,16,0.337985493,0.324029015,3.222547352,0.268830124,-69.99751491,26.0139159
gmm_rs_ledoitwolf,20,-0.1,20,16,0.273514389,0.460160257,11,11,11,11,11,0.107872936,0.784254127,2.89465525,0.460160257,-75.9148308,29.99557868
gmm_rs_oas,20,-0.1,20,16,0.264697185,0.475427427,11,12,10,12,10,0.121833417,0.756333167,2.752164532,0.475427427,-75.829864,25.50710896
gmm_rs_shrunk,20,-0.1,20,16,0.43950438,0.575655974,5,5,5,5,5,0.061369185,0.877261631,2.446277985,0.575655974,-76.50135051,24.55899014
gmm_shrunk,20,-0.1,20,16,0.322653586,0.472743939,5,6,5,6,5,0.071930465,0.85613907,3.080108695,0.472743939,-76.8501723,0.658986295
kmeans,20,-0.1,20,16,0.379798987,0.508025541,2,19,19,2,2,0.060518259,0.878963482,2.919266078,0.508025541,5.04E+06,0.103905899
kmeans_hg,20,-0.1,20,16,0.417092383,0.535805152,0,19,19,0,0,0.056226113,0.887547774,2.768130682,0.535805152,4.99E+06,13.55301658
kmeans_ms,20,-0.1,20,16,0.413980273,0.535145836,0,19,19,0,0,0.056648324,0.886703352,2.7708999,0.535145836,4.99E+06,19.13154888
kmeans_rs,20,-0.1,20,16,0.410076049,0.531297474,0,19,19,0,0,0.056684342,0.886631316,2.797187571,0.531297474,4.99E+06,8.017559416
gmm,20,-0.1,20,17,0.171356264,0.336235004,9,12,6,12,6,0.110850425,0.77829915,3.713827308,0.336235004,-77.51372675,0.749360576
gmm_hg,20,-0.1,20,17,0.075917048,0.380894384,15,15,14,15,14,0.192041021,0.615917959,3.024589338,0.380894384,-71.41528932,96.76827316
gmm_hg_ledoitwolf,20,-0.1,20,17,0.397727466,0.597071447,7,7,7,7,7,0.076355178,0.847289645,2.258783797,0.597071447,-76.88823397,108.0878519
gmm_hg_oas,20,-0.1,20,17,0.40898954,0.566227614,7,8,7,8,7,0.089222111,0.821555778,2.415229422,0.566227614,-76.79628128,85.68232105
gmm_hg_shrunk,20,-0.1,20,17,0.510633846,0.665466704,3,3,3,3,3,0.049809905,0.90038019,1.951436919,0.665466704,-77.16079684,71.87274166
gmm_ledoitwolf,20,-0.1,20,17,0.207040633,0.387578886,8,12,8,12,8,0.109657829,0.780684342,3.410290193,0.387578886,-78.02259088,0.733677372
gmm_ms,20,-0.1,20,17,0.158692421,0.358997148,13,13,11,13,11,0.160498749,0.679002501,3.319233113,0.358997148,-75.07308556,117.4640637
gmm_ms_ledoitwolf,20,-0.1,20,17,0.156217747,0.384000976,12,13,11,13,11,0.17092046,0.65815908,3.170928996,0.384000976,-77.57061749,135.2852172
gmm_ms_oas,20,-0.1,20,17,0.218385279,0.426996236,10,11,9,11,9,0.126031016,0.747937969,3.065374203,0.426996236,-77.45349369,117.8969091
gmm_ms_shrunk,20,-0.1,20,17,0.337381203,0.505963596,6,6,6,6,6,0.076350675,0.847298649,2.835394181,0.505963596,-77.73829302,107.8886482
gmm_oas,20,-0.1,20,17,0.191773319,0.358615327,8,13,9,13,9,0.108473237,0.783053527,3.590291841,0.358615327,-77.98333422,0.453243474
gmm_rs,20,-0.1,20,17,0.152430099,0.35305514,15,16,15,16,15,0.261415708,0.477168584,2.978175783,0.35305514,-71.20739898,25.29221686
gmm_rs_ledoitwolf,20,-0.1,20,17,0.251782722,0.478698323,13,13,13,13,13,0.139769385,0.720461231,2.650265117,0.478698323,-77.08696507,39.27019183
gmm_rs_oas,20,-0.1,20,17,0.244144861,0.465695424,13,13,12,13,12,0.136435718,0.727128564,2.732701009,0.465695424,-76.80681787,26.86769435
gmm_rs_shrunk,20,-0.1,20,17,0.388655456,0.588280691,8,8,8,8,8,0.080127564,0.839744872,2.290651675,0.588280691,-77.56845996,19.83887159
gmm_shrunk,20,-0.1,20,17,0.240109417,0.414887536,8,9,9,9,9,0.102005503,0.795988994,3.27309497,0.414887536,-78.23091814,0.393885041
kmeans,20,-0.1,20,17,0.383861836,0.499877436,3,19,19,3,3,0.060643322,0.878713357,2.96770551,0.499877436,6.01E+06,0.117764528
kmeans_hg,20,-0.1,20,17,0.420623208,0.535165606,1,19,19,1,1,0.056957979,0.886084042,2.758354013,0.535165606,5.97E+06,13.27403667
kmeans_ms,20,-0.1,20,17,0.413259663,0.528828297,2,19,19,2,2,0.058203102,0.883593797,2.787006344,0.528828297,5.97E+06,20.16767566
kmeans_rs,20,-0.1,20,17,0.43550658,0.547696448,2,19,19,2,2,0.055728364,0.888543272,2.678715356,0.547696448,5.97E+06,7.751576161
gmm,20,-0.1,20,18,0.139023135,0.33755253,13,15,12,15,12,0.172756878,0.654486243,3.410868338,0.33755253,-76.27874899,0.460305842
gmm_hg,20,-0.1,20,18,0.068149783,0.142731475,19,19,16,19,16,0.772534767,-0.545069535,3.103610765,0.142731475,-70.53313772,102.2145824
gmm_hg_ledoitwolf,20,-0.1,20,18,0.389811215,0.599187208,9,9,9,9,9,0.084358679,0.831282641,2.185879507,0.599187208,-76.96063147,116.9859287
gmm_hg_oas,20,-0.1,20,18,0.432551722,0.64460473,7,7,7,7,7,0.072725363,0.854549275,1.987747011,0.64460473,-76.6247325,98.07735403
gmm_hg_shrunk,20,-0.1,20,18,0.575503203,0.712065588,3,3,3,3,3,0.043657329,0.912685343,1.692148467,0.712065588,-77.0222374,79.99595891
gmm_ledoitwolf,20,-0.1,20,18,0.157726643,0.359520757,13,13,11,13,11,0.162836918,0.674326163,3.309391517,0.359520757,-78.09987995,0.445575078
gmm_ms,20,-0.1,20,18,0.138706424,0.363798768,14,14,12,14,12,0.196453227,0.607093547,3.186409801,0.363798768,-74.86652933,139.161803
gmm_ms_ledoitwolf,20,-0.1,20,18,0.25894586,0.460745498,12,11,12,11,12,0.114793897,0.770412206,2.905617363,0.460745498,-77.71474585,124.551172
gmm_ms_oas,20,-0.1,20,18,0.215670588,0.443534808,12,11,11,11,11,0.137628314,0.724743372,2.930161668,0.443534808,-77.45125245,105.5049055
gmm_ms_shrunk,20,-0.1,20,18,0.403312998,0.586737557,8,8,8,8,8,0.075504252,0.848991496,2.305475668,0.586737557,-77.61026165,100.8352012
gmm_oas,20,-0.1,20,18,0.145061058,0.348699479,13,15,12,15,12,0.165954477,0.668091046,3.375931132,0.348699479,-77.88184715,0.341040461
gmm_rs,20,-0.1,20,18,0.007800185,0.151009773,19,18,16,18,16,0.766836418,-0.533672836,3.078343643,0.151009773,-70.68554699,61.33888635
gmm_rs_ledoitwolf,20,-0.1,20,18,0.152730997,0.448084243,15,14,15,14,15,0.179637819,0.640724362,2.689627135,0.448084243,-77.35110863,44.45682781
gmm_rs_oas,20,-0.1,20,18,0.098032165,0.335287216,17,16,15,16,15,0.299427714,0.401144572,2.997146665,0.335287216,-77.13469445,27.15617384
gmm_rs_shrunk,20,-0.1,20,18,0.331180962,0.541643954,10,10,9,10,9,0.09706003,0.80587994,2.470868131,0.541643954,-77.63956058,20.84617823
gmm_shrunk,20,-0.1,20,18,0.217412137,0.423787096,11,11,9,11,9,0.119098049,0.761803902,3.105776634,0.423787096,-78.30382324,0.281859579
kmeans,20,-0.1,20,18,0.332528133,0.48207327,7,19,19,7,7,0.07668034,0.84663932,2.944236557,0.48207327,7.92E+06,0.124596342
kmeans_hg,20,-0.1,20,18,0.306732389,0.458416168,8,19,19,8,8,0.082733367,0.834533267,3.046734499,0.458416168,7.71E+06,14.2601942
kmeans_ms,20,-0.1,20,18,0.294895037,0.451085905,8,19,19,8,8,0.084691346,0.830617309,3.084894885,0.451085905,7.84E+06,18.15496479
kmeans_rs,20,-0.1,20,18,0.278563459,0.436249885,9,19,19,9,9,0.090678339,0.818643322,3.129929919,0.436249885,7.79E+06,8.709072856
gmm,20,-0.1,20,19,0.194304674,0.382429306,7,11,6,11,6,0.110010505,0.779978989,3.43189008,0.382429306,-74.91409624,0.605115511
gmm_hg,20,-0.1,20,19,0.088765419,0.25171543,16,17,13,17,13,0.382008504,0.235982991,3.225725981,0.25171543,-70.17522294,101.9664347
gmm_hg_ledoitwolf,20,-0.1,20,19,0.47745226,0.656174326,6,6,6,6,6,0.062690845,0.874618309,1.949991578,0.656174326,-75.00793215,116.4933449
gmm_hg_oas,20,-0.1,20,19,0.378688291,0.557881125,5,6,5,6,5,0.072628814,0.854742371,2.522152653,0.557881125,-75.05008516,96.27905179
gmm_hg_shrunk,20,-0.1,20,19,0.66453459,0.731503379,2,2,2,2,2,0.035412206,0.929175588,1.594348506,0.731503379,-75.33822541,72.12466313
gmm_ledoitwolf,20,-0.1,20,19,0.211994151,0.400009506,8,10,6,10,6,0.109962981,0.780074037,3.326929885,0.400009506,-76.0619907,0.653863759
gmm_ms,20,-0.1,20,19,0.164250584,0.349167303,10,11,10,11,10,0.140677839,0.718644322,3.460303601,0.349167303,-73.5298877,126.543233
gmm_ms_ledoitwolf,20,-0.1,20,19,0.268997562,0.482243866,8,9,8,9,8,0.10898049,0.78203902,2.831770302,0.482243866,-75.56818118,153.4408375
gmm_ms_oas,20,-0.1,20,19,0.300476444,0.4798227,9,10,8,10,8,0.094015508,0.811968984,2.875800775,0.4798227,-75.63228496,126.2587194
gmm_ms_shrunk,20,-0.1,20,19,0.379763782,0.544546442,5,5,4,5,4,0.068770385,0.86245923,2.642256267,0.544546442,-75.8992457,115.9088241
gmm_oas,20,-0.1,20,19,0.227096477,0.406394171,7,9,6,9,6,0.096969985,0.80606003,3.337488088,0.406394171,-75.90584664,0.786582101
gmm_rs,20,-0.1,20,19,0.091530994,0.21132123,15,18,16,18,16,0.405829915,0.18834017,3.322357363,0.21132123,-69.32353067,38.60912143
gmm_rs_ledoitwolf,20,-0.1,20,19,0.194418676,0.441764,13,14,13,14,13,0.174563282,0.650873437,2.767310282,0.441764,-75.17203783,29.98644333
gmm_rs_oas,20,-0.1,20,19,0.27989932,0.466172014,12,12,12,12,12,0.10881991,0.78236018,2.843329431,0.466172014,-75.09441136,31.82842789
gmm_rs_shrunk,20,-0.1,20,19,0.421839271,0.606598688,8,8,8,8,8,0.074865433,0.850269135,2.176588868,0.606598688,-75.7715865,23.03519153
gmm_shrunk,20,-0.1,20,19,0.263891489,0.439621486,7,7,6,7,6,0.088324662,0.823350675,3.191940147,0.439621486,-76.35228934,0.475787665
kmeans,20,-0.1,20,19,0.338133329,0.468719722,3,19,19,3,3,0.067047024,0.865905953,3.12570703,0.468719722,4.81E+06,0.113194396
kmeans_hg,20,-0.1,20,19,0.355974795,0.488314013,2,19,19,2,2,0.063916958,0.872166083,3.032239597,0.488314013,4.75E+06,11.64775729
kmeans_ms,20,-0.1,20,19,0.356534067,0.48465297,1,19,19,1,1,0.063241121,0.873517759,3.061496525,0.48465297,4.76E+06,16.86672879
kmeans_rs,20,-0.1,20,19,0.349556005,0.485193404,1,19,19,1,1,0.064223612,0.871552776,3.055000775,0.485193404,4.75E+06,7.118599769
gmm,20,-0.1,20,20,0.239828092,0.439268525,9,10,7,10,7,0.108050025,0.78389995,3.079238076,0.439268525,-76.53042694,0.441094126
gmm_hg,20,-0.1,20,20,0.121736474,0.215800449,18,18,13,18,13,0.412912456,0.174175088,3.270994675,0.215800449,-72.38164195,93.91610623
gmm_hg_ledoitwolf,20,-0.1,20,20,0.48469513,0.666377265,6,6,6,6,6,0.063284142,0.873431716,1.882864871,0.666377265,-77.27048823,109.4626152
gmm_hg_oas,20,-0.1,20,20,0.378695018,0.611363364,8,9,8,9,8,0.091728364,0.816543272,2.112082811,0.611363364,-77.31065851,81.25300939
gmm_hg_shrunk,20,-0.1,20,20,0.585816897,0.698808636,2,2,2,2,2,0.042154577,0.915690845,1.770993133,0.698808636,-77.6831045,72.85824999
gmm_ledoitwolf,20,-0.1,20,20,0.316597047,0.51288459,9,11,8,11,8,0.094770385,0.81045923,2.685160107,0.51288459,-77.98031365,0.663845505
gmm_ms,20,-0.1,20,20,0.2270387,0.39828118,10,10,8,10,8,0.106393197,0.787213607,3.294084969,0.39828118,-75.54341399,133.8620659
gmm_ms_ledoitwolf,20,-0.1,20,20,0.321306686,0.501032021,10,10,9,10,9,0.089656828,0.820686343,2.770636154,0.501032021,-77.89890656,158.6808711
gmm_ms_oas,20,-0.1,20,20,0.3539106,0.556125927,6,9,8,9,8,0.086771386,0.826457229,2.458975377,0.556125927,-77.73933675,131.6691889
gmm_ms_shrunk,20,-0.1,20,20,0.460396679,0.592072756,5,6,5,6,5,0.057478739,0.885042521,2.376917884,0.592072756,-78.11470142,106.6249016
gmm_oas,20,-0.1,20,20,0.283638391,0.488334284,9,10,8,10,8,0.098603802,0.802792396,2.827807599,0.488334284,-77.93403155,0.605910896
gmm_rs,20,-0.1,20,20,0.047209522,0.318908445,16,17,15,17,15,0.266398699,0.467202601,3.10163002,0.318908445,-71.46379172,25.57055337
gmm_rs_ledoitwolf,20,-0.1,20,20,0.345217972,0.56409903,11,11,10,11,10,0.101909955,0.79618009,2.321519403,0.56409903,-77.36384342,31.85739124
gmm_rs_oas,20,-0.1,20,20,0.341899147,0.552010613,11,11,11,11,11,0.095834417,0.808331166,2.412949465,0.552010613,-77.29887171,28.53759753
gmm_rs_shrunk,20,-0.1,20,20,0.43308229,0.604407701,5,6,6,6,6,0.067528764,0.864942471,2.245843271,0.604407701,-78.01724313,22.50371207
gmm_shrunk,20,-0.1,20,20,0.344639245,0.524368282,7,8,6,8,6,0.08330065,0.833398699,2.670759938,0.524368282,-78.50377151,0.473284322
kmeans,20,-0.1,20,20,0.391192978,0.508350714,2,19,19,2,2,0.06058029,0.87883942,2.910871805,0.508350714,6.08E+06,0.137109118
kmeans_hg,20,-0.1,20,20,0.416046196,0.525864483,1,19,19,1,1,0.057544272,0.884911456,2.816037267,0.525864483,6.03E+06,11.4833237
kmeans_ms,20,-0.1,20,20,0.415183135,0.530993615,1,19,19,1,1,0.057913457,0.884173087,2.782190785,0.530993615,6.03E+06,16.53730055
kmeans_rs,20,-0.1,20,20,0.408595849,0.52783359,2,19,19,2,2,0.058987994,0.882024012,2.794955487,0.52783359,6.03E+06,7.136511959
gmm,20,-0.1,30,1,0.093977739,0.239869367,8,13,9,13,9,0.130696848,0.738606303,4.220610194,0.239869367,-112.6894761,0.72005657
