algorithm,k,c,d,i,ari,obj,t
gmm_hg_ledoitwolf,3,-0.26,20,8,0.9015262395363541,-76.18343304175455,1.293534079
kmeans,3,-0.26,30,7,0.17306053243411987,960604.6364409998,0.005915844
kmeans_ms,3,-0.26,30,7,0.3593208181466606,942849.8146941835,1.465448913
kmeans_rs,3,-0.26,30,7,0.35006321266461854,942662.9884374298,0.990039807
kmeans_hg,3,-0.26,30,7,0.3407826328557617,942782.5589507407,1.362043735
gmm,3,-0.26,30,7,0.007686562330623566,-109.29809585072474,0.002527514
gmm_ms,3,-0.26,30,7,7.430811602808561e-5,-96.69698722351048,2.579043065
gmm_rs,3,-0.26,30,7,0.0023837432672641156,-100.02204216200835,0.885242704
gmm_hg,3,-0.26,30,7,0.0017619062250770927,-96.41207670330695,1.468512052
gmm_shrunk,3,-0.26,30,7,0.014317576432410774,-109.48503103855361,0.006602353
gmm_ms_shrunk,3,-0.26,30,7,0.23721767559512275,-109.04220670193585,1.414518566
gmm_rs_shrunk,3,-0.26,30,7,0.16960035340438923,-109.06626753946395,0.747626149
gmm_hg_shrunk,3,-0.26,30,7,0.31603552407159363,-108.8191747461951,1.222370859
gmm_oas,3,-0.26,30,7,0.0198212560597057,-109.7761506667355,0.005695357
gmm_ms_oas,3,-0.26,30,7,0.21669576556090875,-109.12633132495942,1.708766383
gmm_rs_oas,3,-0.26,30,7,0.019022924216319216,-109.05382178582175,0.665783096
gmm_hg_oas,3,-0.26,30,7,0.26219778773767927,-108.99244037211271,1.242221445
gmm_ledoitwolf,3,-0.26,30,7,0.20439322118327233,-109.8077863519733,0.026411128
gmm_ms_ledoitwolf,3,-0.26,30,7,0.18070036916457413,-109.27185600589566,2.5300145
gmm_rs_ledoitwolf,3,-0.26,30,7,0.34789858534028234,-109.26612342893185,1.712176223
gmm_hg_ledoitwolf,3,-0.26,30,7,0.008850632521624891,-109.0774019988995,1.970304284
kmeans,3,-0.26,30,8,0.10721655225172033,970456.1765803933,0.004328369
kmeans_ms,3,-0.26,30,8,0.2896253763547896,964470.7081435387,1.382229677
kmeans_rs,3,-0.26,30,8,0.22565291174504445,963727.7420083674,0.99144115
kmeans_hg,3,-0.26,30,8,0.31537833670109683,963635.1939012597,1.421636312
gmm,3,-0.26,30,8,0.022177196889686633,-109.823588329104,0.00410621
gmm_ms,3,-0.26,30,8,0.008581668094121335,-97.75544756468732,1.848946817
gmm_rs,3,-0.26,30,8,0.0021223569324652267,-98.41291730392864,0.866413182
gmm_hg,3,-0.26,30,8,-0.00022331232084881595,-97.3850986730939,1.503874573
gmm_shrunk,3,-0.26,30,8,0.030104652225573604,-110.2329028557072,0.004534726
gmm_ms_shrunk,3,-0.26,30,8,0.3118860687050611,-109.48926623171724,1.483216479
gmm_rs_shrunk,3,-0.26,30,8,0.2596810295854364,-109.42550818684606,0.618626053
gmm_hg_shrunk,3,-0.26,30,8,0.17715171610625244,-109.40877875355766,1.234607959
gmm_oas,3,-0.26,30,8,0.03512846764458346,-110.50151199088376,0.004967202
gmm_ms_oas,3,-0.26,30,8,0.18924105523828372,-109.72784066874888,1.930423282
gmm_rs_oas,3,-0.26,30,8,0.03411849498128458,-109.63767712381868,0.398038392
gmm_hg_oas,3,-0.26,30,8,0.19676467911318374,-109.53284920521206,1.25121381
gmm_ledoitwolf,3,-0.26,30,8,0.047507045906962045,-110.84050504595373,0.014298024
gmm_ms_ledoitwolf,3,-0.26,30,8,0.15587820125025206,-110.09042397698504,2.778391728
gmm_rs_ledoitwolf,3,-0.26,30,8,0.008581256685627724,-109.98744333858482,0.582686318
gmm_hg_ledoitwolf,3,-0.26,30,8,0.013786485315624958,-109.78277983641128,1.737140879
kmeans,3,-0.26,40,7,0.3640816687160906,1.3982131057698228e6,0.012586864
kmeans_ms,3,-0.26,40,7,0.2762888022648344,1.3963488601291867e6,1.631384403
kmeans_rs,3,-0.26,40,7,0.26846320426369497,1.3967301064055925e6,1.206259577
kmeans_hg,3,-0.26,40,7,0.22729495055921714,1.3977167820606935e6,1.554112938
gmm,3,-0.26,40,7,0.019168799056026697,-137.15735692447876,0.010217747
gmm_ms,3,-0.26,40,7,0.029209477474757616,-125.05880352783726,5.623197597
gmm_rs,3,-0.26,40,7,0.022586130104497414,-130.83876467197845,1.396150086
gmm_hg,3,-0.26,40,7,0.005989694385216718,-124.04636983023735,15.899488241
gmm_shrunk,3,-0.26,40,7,0.018915761332072657,-146.81326769039194,0.011451724
gmm_ms_shrunk,3,-0.26,40,7,0.1982855686040032,-146.45506002089587,3.548277812
gmm_rs_shrunk,3,-0.26,40,7,0.21846326011720194,-146.0022688462454,2.085367906
gmm_hg_shrunk,3,-0.26,40,7,0.5086102610345763,-145.1161562107035,3.442288102
gmm_oas,3,-0.26,40,7,0.01904197881641639,-147.39138305254025,0.012402609
gmm_ms_oas,3,-0.26,40,7,0.2892842906855325,-146.46154222018075,4.961500957
gmm_rs_oas,3,-0.26,40,7,0.42505933295128034,-146.04490401696563,2.199380477
gmm_hg_oas,3,-0.26,40,7,0.3478632704931343,-146.11915338014578,3.673050263
gmm_ledoitwolf,3,-0.26,40,7,0.02282166207492081,-148.6190494475258,0.020889431
gmm_ms_ledoitwolf,3,-0.26,40,7,0.4126757377348555,-147.51450463498375,7.663961296
gmm_rs_ledoitwolf,3,-0.26,40,7,0.034561616063995305,-148.07891624954271,5.395131651
gmm_hg_ledoitwolf,3,-0.26,40,7,0.029164929136990727,-147.38846185339779,5.560255849
kmeans,3,-0.26,40,8,0.10380546224004014,1.2314634108330747e6,0.009112326
kmeans_ms,3,-0.26,40,8,0.3903580642911931,1.220000687283366e6,1.788566863
kmeans_rs,3,-0.26,40,8,0.304532585560655,1.2204404793312312e6,1.062640007
kmeans_hg,3,-0.26,40,8,0.3581845606981076,1.2198518233718758e6,1.525746853
gmm,3,-0.26,40,8,0.0035861593647728333,-135.27522074156565,0.035426881
gmm_ms,3,-0.26,40,8,0.01724595110700923,-121.69407801476687,3.38332781
gmm_rs,3,-0.26,40,8,0.0016260040967134677,-129.15096790402433,1.716184549
gmm_hg,3,-0.26,40,8,0.007997646358188726,-121.35002392512742,2.815350572
gmm_shrunk,3,-0.26,40,8,0.0046117087376253574,-144.64470967420772,0.00592519
gmm_ms_shrunk,3,-0.26,40,8,0.27758051403256656,-143.19280424247904,3.77559397
gmm_rs_shrunk,3,-0.26,40,8,0.457843653814164,-142.23872485378809,2.228827843
gmm_hg_shrunk,3,-0.26,40,8,0.4378043151992227,-142.26856228389306,3.650642242
gmm_oas,3,-0.26,40,8,0.0046117087376253574,-144.85418691754845,0.0057443
gmm_ms_oas,3,-0.26,40,8,0.2633240357934974,-143.6324019570859,4.951415961
gmm_rs_oas,3,-0.26,40,8,0.04308721105479576,-143.73414168061095,1.3150431
gmm_hg_oas,3,-0.26,40,8,0.3396411182328677,-142.96141153447977,3.634336934
gmm_ledoitwolf,3,-0.26,40,8,0.0031881243819566756,-145.61808762887253,0.053958164
gmm_ms_ledoitwolf,3,-0.26,40,8,0.3134203487523477,-144.6365631431483,7.563430225
gmm_rs_ledoitwolf,3,-0.26,40,8,0.020067095773272002,-144.80024018637005,1.961496884
gmm_hg_ledoitwolf,3,-0.26,40,8,0.033259325522594245,-144.34777049084065,5.846396803
kmeans,3,-0.1,2,7,0.6513778394997165,26024.892469683855,0.002024773
kmeans_ms,3,-0.1,2,7,0.6513778394997165,26024.892469683855,0.400222404
kmeans_rs,3,-0.1,2,7,0.6513778394997165,26024.892469683855,0.2554657
kmeans_hg,3,-0.1,2,7,0.6513778394997165,26024.892469683855,0.349632888
gmm,3,-0.1,2,7,0.7729568163017907,-7.259455296333049,0.001164169
gmm_ms,3,-0.1,2,7,0.775412918043958,-7.258872544641804,0.324654288
gmm_rs,3,-0.1,2,7,0.77340579549344,-7.258794460774706,0.251076334
gmm_hg,3,-0.1,2,7,0.77340579549344,-7.258808617319387,0.332991316
gmm_shrunk,3,-0.1,2,7,0.7219423042164244,-7.331011226211584,0.000949825
gmm_ms_shrunk,3,-0.1,2,7,0.6996780632671593,-7.326083922908021,0.284390999
gmm_rs_shrunk,3,-0.1,2,7,0.6937238475476931,-7.32809659148244,0.297816868
gmm_hg_shrunk,3,-0.1,2,7,0.7091981563531916,-7.327935229168901,0.37380412
gmm_oas,3,-0.1,2,7,0.7567178460932231,-7.265857109252886,0.000898254
gmm_ms_oas,3,-0.1,2,7,0.7812298116139675,-7.2649093798017885,0.321162417
gmm_rs_oas,3,-0.1,2,7,0.7841315856850035,-7.265115422981518,0.269266912
gmm_hg_oas,3,-0.1,2,7,0.7812298116139675,-7.2649093798017885,0.288867655
gmm_ledoitwolf,3,-0.1,2,7,0.7661781441528385,-7.313621140139764,0.001726872
gmm_ms_ledoitwolf,3,-0.1,2,7,0.7270657928086801,-7.289012373259288,0.340422004
gmm_rs_ledoitwolf,3,-0.1,2,7,0.7171615945175165,-7.292033227318555,0.345020794
gmm_hg_ledoitwolf,3,-0.1,2,7,0.7264881340311599,-7.293270608856566,0.352056856
kmeans,3,-0.1,2,8,0.6625513389891866,39650.58856919613,0.001996686
kmeans_ms,3,-0.1,2,8,0.6625513389891866,39650.58856919613,0.4130378
kmeans_rs,3,-0.1,2,8,0.6625513389891866,39650.58856919613,0.274551971
kmeans_hg,3,-0.1,2,8,0.6625513389891866,39650.58856919613,0.367358605
gmm,3,-0.1,2,8,0.6922118963121864,-7.881186282769841,0.000956161
gmm_ms,3,-0.1,2,8,0.7651624731303855,-7.870650437230232,0.39576833
gmm_rs,3,-0.1,2,8,0.7651624731303855,-7.870358202020888,0.321735514
gmm_hg,3,-0.1,2,8,0.7651624731303855,-7.870396627173051,0.425589409
gmm_shrunk,3,-0.1,2,8,0.7558509063527152,-7.898093069710544,0.001186926
gmm_ms_shrunk,3,-0.1,2,8,0.7921915652974991,-7.892584964188327,0.345749199
gmm_rs_shrunk,3,-0.1,2,8,0.7921915652974991,-7.8936326788005395,0.269599087
gmm_hg_shrunk,3,-0.1,2,8,0.7925871449307296,-7.8931927869824206,0.313679076
gmm_oas,3,-0.1,2,8,0.7461221113935439,-7.881123578520862,0.001103285
gmm_ms_oas,3,-0.1,2,8,0.7736704938587681,-7.872581869012153,0.388923422
gmm_rs_oas,3,-0.1,2,8,0.7910251206528432,-7.873491129717993,0.268467155
gmm_hg_oas,3,-0.1,2,8,0.7743904419780611,-7.873124314256673,0.423536788
gmm_ledoitwolf,3,-0.1,2,8,0.7466358808465116,-7.887760602226634,0.000976087
gmm_ms_ledoitwolf,3,-0.1,2,8,0.7746075856120224,-7.880308941424204,0.416649361
gmm_rs_ledoitwolf,3,-0.1,2,8,0.7827223258107158,-7.880908765000821,0.353432559
gmm_hg_ledoitwolf,3,-0.1,2,8,0.783404861297813,-7.880833490423626,0.476491382
kmeans,3,-0.1,5,7,0.7379085563855001,151577.60964288,0.002376209
kmeans_ms,3,-0.1,5,7,0.7379085563855001,151577.60964288,0.5194123
kmeans_rs,3,-0.1,5,7,0.7379085563855001,151577.60964288,0.340154085
kmeans_hg,3,-0.1,5,7,0.7379085563855001,151577.60964288,0.461724669
gmm,3,-0.1,5,7,0.8926894534445805,-18.812329132416338,0.001789412
gmm_ms,3,-0.1,5,7,0.8926894534445805,-18.811667842306303,0.502612356
gmm_rs,3,-0.1,5,7,0.8926894534445805,-18.81166372223539,0.307068005
gmm_hg,3,-0.1,5,7,0.8926894534445805,-18.811659928632444,0.400504329
gmm_shrunk,3,-0.1,5,7,0.8465260102479739,-18.89693964567144,0.001459722
gmm_ms_shrunk,3,-0.1,5,7,0.8375131313131313,-18.894898295345033,0.492022291
gmm_rs_shrunk,3,-0.1,5,7,0.8375131313131313,-18.89512681620909,0.406210729
gmm_hg_shrunk,3,-0.1,5,7,0.8375131313131313,-18.894961122880385,0.536681397
gmm_oas,3,-0.1,5,7,0.8643587370998098,-18.851968596532807,0.001523086
gmm_ms_oas,3,-0.1,5,7,0.8556011935953077,-18.849365869674333,0.481110267
gmm_rs_oas,3,-0.1,5,7,0.8556011935953077,-18.84964783410588,0.353540539
gmm_hg_oas,3,-0.1,5,7,0.8556011935953077,-18.849365869674333,0.397584328
gmm_ledoitwolf,3,-0.1,5,7,0.8830817611439177,-18.82176075507199,0.001844687
gmm_ms_ledoitwolf,3,-0.1,5,7,0.8830817611439177,-18.82129187865799,0.56652419
gmm_rs_ledoitwolf,3,-0.1,5,7,0.8736324782080997,-18.82132791797008,0.405159914
gmm_hg_ledoitwolf,3,-0.1,5,7,0.8736324782080997,-18.821193649848915,0.528875918
kmeans,3,-0.1,5,8,0.8177509897056481,174109.9042923804,0.002093549
kmeans_ms,3,-0.1,5,8,0.8178965053050923,174094.54252675426,0.529088687
kmeans_rs,3,-0.1,5,8,0.8178965053050923,174094.54252675426,0.374621855
kmeans_hg,3,-0.1,5,8,0.8178965053050923,174094.54252675426,0.51835599
gmm,3,-0.1,5,8,0.8282621643012655,-19.675048707030253,0.00277912
gmm_ms,3,-0.1,5,8,0.47827321708554527,-19.670632928695927,0.612344789
gmm_rs,3,-0.1,5,8,0.8202828686948369,-19.672740757565272,0.357827413
gmm_hg,3,-0.1,5,8,0.8115563449482096,-19.672766861169414,0.605820236
gmm_shrunk,3,-0.1,5,8,0.8282621643012655,-19.692354887013458,0.002233859
gmm_ms_shrunk,3,-0.1,5,8,0.8204703581577075,-19.688393061753704,0.581427342
gmm_rs_shrunk,3,-0.1,5,8,0.8204703581577075,-19.688274589747557,0.503083593
gmm_hg_shrunk,3,-0.1,5,8,0.8204703581577075,-19.688323601945708,0.665211105
gmm_oas,3,-0.1,5,8,0.837218898773687,-19.684992235098257,0.002027794
gmm_ms_oas,3,-0.1,5,8,0.829464016591273,-19.680723988095234,0.60806902
gmm_rs_oas,3,-0.1,5,8,0.8204703581577075,-19.680493709094026,0.455635795
gmm_hg_oas,3,-0.1,5,8,0.829464016591273,-19.680422102378248,0.600885272
gmm_ledoitwolf,3,-0.1,5,8,0.8282621643012655,-19.676251084932296,0.003022808
gmm_ms_ledoitwolf,3,-0.1,5,8,0.829464016591273,-19.673831564288225,0.727003683
gmm_rs_ledoitwolf,3,-0.1,5,8,0.8286414131017841,-19.673714582432794,0.550083353
gmm_hg_ledoitwolf,3,-0.1,5,8,0.8200449170730656,-19.67366524045415,0.749003517
kmeans,3,-0.1,10,7,0.6065071840537526,255766.48802168577,0.002144935
kmeans_ms,3,-0.1,10,7,0.6548998333850027,255633.59086450504,0.743641618
kmeans_rs,3,-0.1,10,7,0.6548998333850027,255633.59086450504,0.530284297
kmeans_hg,3,-0.1,10,7,0.6548998333850027,255633.59086450504,0.741206194
gmm,3,-0.1,10,7,0.8926445960051557,-35.148440017185365,0.003147682
gmm_ms,3,-0.1,10,7,0.35334280862739365,-35.03093628611226,0.914739312
gmm_rs,3,-0.1,10,7,0.47337673975470484,-35.044290200458455,0.760111744
gmm_hg,3,-0.1,10,7,0.4751222593445136,-35.03980318058093,0.885453905
gmm_shrunk,3,-0.1,10,7,0.8559766355745552,-35.469605225692064,0.003021596
gmm_ms_shrunk,3,-0.1,10,7,0.8649605877874978,-35.465231536437344,0.765450755
gmm_rs_shrunk,3,-0.1,10,7,0.8649605877874978,-35.464231887689216,0.484094381
gmm_hg_shrunk,3,-0.1,10,7,0.8649605877874978,-35.46446661805362,0.666137727
gmm_oas,3,-0.1,10,7,0.8740522113231959,-35.37496654782016,0.003258402
gmm_ms_oas,3,-0.1,10,7,0.8650336878047993,-35.372281372322135,0.835280592
gmm_rs_oas,3,-0.1,10,7,0.8650336878047993,-35.37189799488694,0.497793651
gmm_hg_oas,3,-0.1,10,7,0.8740522113231959,-35.370900908574846,0.720887199
gmm_ledoitwolf,3,-0.1,10,7,0.8744376874270048,-35.252435641009356,0.003883913
gmm_ms_ledoitwolf,3,-0.1,10,7,0.8835890265277586,-35.24952541342286,0.998423407
gmm_rs_ledoitwolf,3,-0.1,10,7,0.8835890265277586,-35.248968452557314,0.549732908
gmm_hg_ledoitwolf,3,-0.1,10,7,0.8835890265277586,-35.24939726519902,0.685345267
kmeans,3,-0.1,10,8,0.596819531193382,265826.674052922,0.003480699
kmeans_ms,3,-0.1,10,8,0.6192853348908458,265763.95100072736,1.077840825
kmeans_rs,3,-0.1,10,8,0.6192853348908458,265763.95100072736,0.904838386
kmeans_hg,3,-0.1,10,8,0.6192853348908458,265763.95100072736,0.954590553
gmm,3,-0.1,10,8,0.5931350648413216,-36.46702393769737,0.00338355
gmm_ms,3,-0.1,10,8,0.4383573745158179,-36.06726417007731,1.106787272
gmm_rs,3,-0.1,10,8,0.693028776655082,-36.43243922028389,0.582229005
gmm_hg,3,-0.1,10,8,0.0005562663663155133,-35.68110281591766,1.189556957
gmm_shrunk,3,-0.1,10,8,0.642865054176167,-36.52729774020879,0.004083008
gmm_ms_shrunk,3,-0.1,10,8,0.7113819795952471,-36.51748608807725,1.095838145
gmm_rs_shrunk,3,-0.1,10,8,0.7109881899612741,-36.51718376936641,0.569235172
gmm_hg_shrunk,3,-0.1,10,8,0.7189022087436114,-36.51722121190012,0.826408151
gmm_oas,3,-0.1,10,8,0.6410236896353845,-36.5255888333653,0.004761329
gmm_ms_oas,3,-0.1,10,8,0.7189022087436114,-36.51856593084461,1.073292697
gmm_rs_oas,3,-0.1,10,8,0.7261983389329735,-36.51820361240617,0.629584245
gmm_hg_oas,3,-0.1,10,8,0.7189022087436114,-36.5177387211729,0.899206988
gmm_ledoitwolf,3,-0.1,10,8,0.6470702265335645,-36.498717142713396,0.005669171
gmm_ms_ledoitwolf,3,-0.1,10,8,0.7261983389329735,-36.48652816613104,1.473923729
gmm_rs_ledoitwolf,3,-0.1,10,8,0.7189022087436114,-36.48554238149545,0.776778324
gmm_hg_ledoitwolf,3,-0.1,10,8,0.7261983389329735,-36.48629141213972,1.107345878
kmeans,3,-0.1,20,7,0.38450960136823836,738510.2724483021,0.00229849
kmeans_ms,3,-0.1,20,7,0.6190125232058833,726583.0277759382,1.220344604
kmeans_rs,3,-0.1,20,7,0.6198620138600778,726580.6392348143,1.287346778
kmeans_hg,3,-0.1,20,7,0.6190125232058833,726583.0277759382,1.207309685
gmm,3,-0.1,20,7,0.4197606027441378,-74.7169105080684,0.104249663
gmm_ms,3,-0.1,20,7,0.48272036471649,-71.74744099440328,1.754592489
gmm_rs,3,-0.1,20,7,0.012196070940950985,-69.63436961722313,0.798939294
gmm_hg,3,-0.1,20,7,0.010260114342061985,-69.6500978518641,2.166209209
gmm_shrunk,3,-0.1,20,7,0.4063138218234406,-74.85236634226821,0.005595197
gmm_ms_shrunk,3,-0.1,20,7,0.8396966892997753,-74.38664944977822,1.674759558
gmm_rs_shrunk,3,-0.1,20,7,0.8573718177756801,-74.32976536059299,0.905827337
gmm_hg_shrunk,3,-0.1,20,7,0.8318712151752468,-74.32584204418241,1.409487413
gmm_oas,3,-0.1,20,7,0.4031998264300544,-74.96793000945144,0.004845072
gmm_ms_oas,3,-0.1,20,7,0.8751904493561247,-74.50518818511362,1.731194864
gmm_rs_oas,3,-0.1,20,7,0.541608179468713,-74.68377102330352,1.037428218
gmm_hg_oas,3,-0.1,20,7,0.7903048585383131,-74.48656066887253,1.408530812
gmm_ledoitwolf,3,-0.1,20,7,0.40163582196982156,-74.93945022488249,0.008966831
gmm_ms_ledoitwolf,3,-0.1,20,7,0.8751904493561247,-74.37922894953081,2.38026757
gmm_rs_ledoitwolf,3,-0.1,20,7,0.5420691781630236,-74.60705817317786,1.482921687
gmm_hg_ledoitwolf,3,-0.1,20,7,0.8409228313704626,-74.36050191757158,2.055348865
kmeans,3,-0.1,20,8,0.5695271746008621,704452.8532945851,0.002783007
kmeans_ms,3,-0.1,20,8,0.5612728934579296,704254.2493946357,0.899514079
kmeans_rs,3,-0.1,20,8,0.5435595250336931,704258.4341192803,0.875997746
kmeans_hg,3,-0.1,20,8,0.5612728934579296,704254.2493946357,0.893878502
gmm,3,-0.1,20,8,0.4083078882802564,-74.60674868300046,0.104847468
gmm_ms,3,-0.1,20,8,0.007138598496188297,-69.91513922120441,1.844989185
gmm_rs,3,-0.1,20,8,0.009637968621564692,-69.36837958462783,0.589194255
gmm_hg,3,-0.1,20,8,0.007033520010580317,-69.33162852853364,1.309336112
gmm_shrunk,3,-0.1,20,8,0.7992275886328786,-73.81787437291533,0.012964312
gmm_ms_shrunk,3,-0.1,20,8,0.8561778557833228,-73.61493641614747,1.651959624
gmm_rs_shrunk,3,-0.1,20,8,0.9118649334890829,-73.58790531750142,0.808795834
gmm_hg_shrunk,3,-0.1,20,8,0.9020714229933405,-73.58782688001325,1.222994628
gmm_oas,3,-0.1,20,8,0.7718218706541344,-74.01876467186185,0.008210027
gmm_ms_oas,3,-0.1,20,8,0.8742620350776816,-73.76868448055369,1.643706151
gmm_rs_oas,3,-0.1,20,8,0.8461103751185607,-73.75166102056164,0.928887119
gmm_hg_oas,3,-0.1,20,8,0.8291408751683919,-73.75728294791253,1.322425464
gmm_ledoitwolf,3,-0.1,20,8,0.7643693110113245,-73.85878655822016,0.015546359
gmm_ms_ledoitwolf,3,-0.1,20,8,0.8388965274152841,-73.61689684484104,2.25363951
gmm_rs_ledoitwolf,3,-0.1,20,8,0.9115629286923579,-73.55538232391605,1.180633267
gmm_hg_ledoitwolf,3,-0.1,20,8,0.9020061080272096,-73.557653712342,1.816289133
kmeans,3,-0.1,30,7,0.6774130029381898,1.0611562372614075e6,0.00485172
kmeans_ms,3,-0.1,30,7,0.6777906389931799,1.0611011423715265e6,1.138329381
kmeans_rs,3,-0.1,30,7,0.6777906389931799,1.0611011423715265e6,0.975660556
kmeans_hg,3,-0.1,30,7,0.6777906389931799,1.0611011423715265e6,1.068558556
gmm,3,-0.1,30,7,0.07200884046560732,-111.00790316900903,0.108762359
gmm_ms,3,-0.1,30,7,0.020138501066731655,-99.3202409122553,4.423915951
gmm_rs,3,-0.1,30,7,0.009400551629592127,-100.4017880164326,0.924784445
gmm_hg,3,-0.1,30,7,0.004404059166206391,-98.47817107059518,1.493947
gmm_shrunk,3,-0.1,30,7,0.48985071007082776,-109.80422372009521,0.024476903
gmm_ms_shrunk,3,-0.1,30,7,0.8848321654351613,-109.17724474028752,1.917797819
gmm_rs_shrunk,3,-0.1,30,7,0.6461267268302964,-109.14202073844096,0.930725303
gmm_hg_shrunk,3,-0.1,30,7,0.9018901438843594,-109.035642555031,1.62142024
gmm_oas,3,-0.1,30,7,0.4621407025777422,-110.32847156129829,0.01460521
gmm_ms_oas,3,-0.1,30,7,0.8112881152116311,-109.78774961610588,2.110282248
gmm_rs_oas,3,-0.1,30,7,0.6937003781648299,-109.6061676847665,1.105702618
gmm_hg_oas,3,-0.1,30,7,0.8006537368187706,-109.78001133885603,1.791138239
gmm_ledoitwolf,3,-0.1,30,7,0.4989477476615138,-110.00667943794971,0.027517329
gmm_ms_ledoitwolf,3,-0.1,30,7,0.8848321654351613,-109.1927576864117,3.158463326
gmm_rs_ledoitwolf,3,-0.1,30,7,0.5214515960280925,-109.80284349959457,2.289386134
gmm_hg_ledoitwolf,3,-0.1,30,7,0.8480723999910579,-109.21963871400612,2.556298846
kmeans,3,-0.1,30,8,0.6407905625072325,986529.2067198234,0.004071932
kmeans_ms,3,-0.1,30,8,0.688112059883569,985761.5043334618,0.992126241
kmeans_rs,3,-0.1,30,8,0.6886613037663978,985779.2780757934,0.957171643
kmeans_hg,3,-0.1,30,8,0.7047674879225999,985769.6275472505,1.067865685
gmm,3,-0.1,30,8,0.3883188354399388,-109.77151720438934,0.112510871
gmm_ms,3,-0.1,30,8,0.001318028215540573,-100.03742883070316,2.794669021
gmm_rs,3,-0.1,30,8,0.0055784653663150455,-100.06504291042566,0.965807877
gmm_hg,3,-0.1,30,8,0.012163454967882951,-97.73555559680318,1.66545011
gmm_shrunk,3,-0.1,30,8,0.3671305786024359,-110.00341880227691,0.010340736
gmm_ms_shrunk,3,-0.1,30,8,0.8833274639233292,-108.27432589034119,2.02861785
gmm_rs_shrunk,3,-0.1,30,8,0.8743498522951928,-108.29906931068882,1.07353179
gmm_hg_shrunk,3,-0.1,30,8,0.9027206612410422,-108.23957797223748,1.628643774
gmm_oas,3,-0.1,30,8,0.38342248394544926,-110.32545003636953,0.007133845
gmm_ms_oas,3,-0.1,30,8,0.8545730364998698,-108.86863428731402,2.180744349
gmm_rs_oas,3,-0.1,30,8,0.5465198022376345,-109.51401617937576,1.846018457
gmm_hg_oas,3,-0.1,30,8,0.8649171623509561,-108.90588195575599,1.843819337
gmm_ledoitwolf,3,-0.1,30,8,0.39206030615176596,-110.23616064957811,0.011386313
gmm_ms_ledoitwolf,3,-0.1,30,8,0.883697593444412,-108.41474548552894,3.659575467
gmm_rs_ledoitwolf,3,-0.1,30,8,0.5448625158473233,-109.43571194501028,2.046032786
gmm_hg_ledoitwolf,3,-0.1,30,8,0.8043575240484114,-108.49503525633814,2.643965452
kmeans,3,-0.1,40,7,0.3902761823524475,1.2762790700784442e6,0.011387421
kmeans_ms,3,-0.1,40,7,0.43252266854387306,1.2745028365784495e6,1.782081807
kmeans_rs,3,-0.1,40,7,0.478570987260991,1.274677059137843e6,1.068773135
kmeans_hg,3,-0.1,40,7,0.44788703444597666,1.2747782644956347e6,1.567944786
gmm,3,-0.1,40,7,0.03788910728655542,-136.55290085187156,0.016940149
gmm_ms,3,-0.1,40,7,0.02083958215142649,-123.23562198557353,6.66963145
gmm_rs,3,-0.1,40,7,0.03689322873535708,-129.13568856567238,1.366946766
gmm_hg,3,-0.1,40,7,0.0016789175793797515,-122.23082839016958,2.740320541
gmm_shrunk,3,-0.1,40,7,0.04949758487732961,-145.04933819043453,0.015778384
